date,temperature_2m,apparent_temperature,relative_humidity_2m,precipitation,sunshine_duration,wind_speed_10m
2019-12-31 23:00:00+00:00,6.527,3.9488974,83.76227,0.0,0.0,7.8954163
2020-01-01 00:00:00+00:00,6.4769998,3.2870307,82.58713,0.0,0.0,11.753876
2020-01-01 01:00:00+00:00,5.4769998,2.6871715,88.18311,0.0,0.0,8.942214
2020-01-01 02:00:00+00:00,5.277,2.5327735,88.78858,0.0,0.0,8.4963045
2020-01-01 03:00:00+00:00,4.877,2.059424,89.69949,0.0,0.0,8.669949
2020-01-01 04:00:00+00:00,4.377,1.4318295,91.26078,0.0,0.0,9.220499
2020-01-01 05:00:00+00:00,4.277,1.3122463,91.577446,0.0,0.0,9.290511
2020-01-01 06:00:00+00:00,4.327,1.2663941,89.97424,0.0,0.0,9.693296
2020-01-01 07:00:00+00:00,4.377,1.045413,86.84093,0.0,0.0,10.990322
2020-01-01 08:00:00+00:00,5.427,2.149314,83.334274,0.0,297.40576,11.183201
2020-01-01 09:00:00+00:00,7.777,4.936619,79.35851,0.0,3600.0,10.315115
2020-01-01 10:00:00+00:00,10.026999,7.901264,78.05887,0.0,3600.0,8.311245
2020-01-01 11:00:00+00:00,11.526999,10.03,77.22913,0.0,3600.0,6.130579
2020-01-01 12:00:00+00:00,11.377,9.946461,69.89288,0.0,3600.0,3.0758414
2020-01-01 13:00:00+00:00,11.877,10.680213,69.51239,0.0,3600.0,2.0991426
2020-01-01 14:00:00+00:00,11.877,10.451439,69.9921,0.0,3600.0,3.8268526
2020-01-01 15:00:00+00:00,11.526999,10.061722,73.1188,0.0,3600.0,4.5820518
2020-01-01 16:00:00+00:00,9.827,8.609554,86.47907,0.0,3600.0,4.2136917
2020-01-01 17:00:00+00:00,10.927,10.021521,78.46447,0.0,0.0,1.484318
2020-01-01 18:00:00+00:00,9.776999,8.462096,83.57045,0.0,0.0,3.96
2020-01-01 19:00:00+00:00,7.277,5.485799,93.68866,0.0,0.0,5.937272
2020-01-01 20:00:00+00:00,6.877,4.9556265,94.6445,0.0,0.0,6.439876
2020-01-01 21:00:00+00:00,6.877,4.9841766,93.02371,0.0,0.0,5.8603754
2020-01-01 22:00:00+00:00,6.127,4.1304426,93.632065,0.0,0.0,5.6002855
2020-01-01 23:00:00+00:00,6.527,4.7055283,93.00478,0.0,0.0,4.8433046
2020-01-02 00:00:00+00:00,7.177,5.088855,91.13156,0.0,0.0,7.2
2020-01-02 01:00:00+00:00,5.777,3.6309924,91.67461,0.0,0.0,5.692099
2020-01-02 02:00:00+00:00,4.9769998,2.8922377,93.24689,0.0,0.0,4.510787
2020-01-02 03:00:00+00:00,4.377,2.1672854,94.538574,0.0,0.0,4.829907
2020-01-02 04:00:00+00:00,4.027,1.6700554,94.19021,0.0,0.0,5.315336
2020-01-02 05:00:00+00:00,4.2269998,1.9770346,92.87855,0.0,0.0,4.5820518
2020-01-02 06:00:00+00:00,4.127,1.8014421,92.21827,0.0,0.0,4.8433046
2020-01-02 07:00:00+00:00,4.527,1.9547424,90.94909,0.0,0.0,6.792466
2020-01-02 08:00:00+00:00,5.2269998,2.201923,84.200806,0.0,110.83342,9.387651
2020-01-02 09:00:00+00:00,6.7269998,3.7998276,80.89502,0.0,3600.0,9.885262
2020-01-02 10:00:00+00:00,9.327,7.0206537,75.03144,0.0,3600.0,7.653705
2020-01-02 11:00:00+00:00,11.227,9.036385,70.59056,0.0,3600.0,8.287822
2020-01-02 12:00:00+00:00,11.977,9.507774,70.49429,0.0,3600.0,11.304229
2020-01-02 13:00:00+00:00,12.627,9.989538,70.62087,0.0,3600.0,13.527572
2020-01-02 14:00:00+00:00,12.577,9.965655,73.308464,0.0,3600.0,14.20062
2020-01-02 15:00:00+00:00,12.427,10.152664,75.55752,0.0,3600.0,12.413477
2020-01-02 16:00:00+00:00,11.776999,9.704013,79.665535,0.0,3600.0,11.298495
2020-01-02 17:00:00+00:00,10.677,8.913251,85.68856,0.0,0.0,9.178235
2020-01-02 18:00:00+00:00,10.177,8.563762,87.99478,0.0,0.0,7.968939
2020-01-02 19:00:00+00:00,9.227,7.6535816,89.7282,0.0,0.0,6.5693827
2020-01-02 20:00:00+00:00,9.077,7.4134693,89.41087,0.0,0.0,6.849467
2020-01-02 21:00:00+00:00,8.977,7.187666,89.70884,0.0,0.0,7.628263
2020-01-02 22:00:00+00:00,8.477,6.4308662,90.907394,0.0,0.0,8.891343
2020-01-02 23:00:00+00:00,7.7269998,5.4113913,92.750175,0.0,0.0,10.009036
2020-01-03 00:00:00+00:00,8.977,6.4082623,88.79379,0.0,0.0,12.72283
2020-01-03 01:00:00+00:00,8.526999,5.99817,89.36694,0.0,0.0,11.874544
2020-01-03 02:00:00+00:00,8.077,5.5576067,88.71778,0.0,0.0,10.931203
2020-01-03 03:00:00+00:00,7.527,4.8109283,86.24668,0.0,0.0,10.829958
2020-01-03 04:00:00+00:00,7.277,4.496662,85.921684,0.0,0.0,10.829958
2020-01-03 05:00:00+00:00,7.027,4.279192,85.895485,0.0,0.0,10.24578
2020-01-03 06:00:00+00:00,6.877,4.1282787,82.92813,0.0,0.0,9.339208
2020-01-03 07:00:00+00:00,6.127,3.4321136,82.542465,0.0,0.0,7.8954163
2020-01-03 08:00:00+00:00,6.277,3.099409,77.74603,0.0,172.20598,10.30883
2020-01-03 09:00:00+00:00,7.2269998,3.552137,72.06582,0.0,3600.0,13.53236
2020-01-03 10:00:00+00:00,8.577,5.082737,69.08445,0.0,3600.0,13.18308
2020-01-03 11:00:00+00:00,9.727,6.603672,65.073364,0.0,3600.0,10.966713
2020-01-03 12:00:00+00:00,11.526999,9.131143,68.253395,0.0,3600.0,9.387651
2020-01-03 13:00:00+00:00,12.077,9.816716,66.04963,0.0,3600.0,8.534353
2020-01-03 14:00:00+00:00,12.227,10.140179,65.62748,0.0,3600.0,7.42159
2020-01-03 15:00:00+00:00,11.827,9.984951,68.55139,0.0,3600.0,6.1305785
2020-01-03 16:00:00+00:00,10.227,8.800968,79.988686,0.0,1493.8469,4.39436
2020-01-03 17:00:00+00:00,8.577,6.7423725,83.71511,0.0,0.0,5.692099
2020-01-03 18:00:00+00:00,8.327,6.139782,79.43929,0.0,0.0,6.618519
2020-01-03 19:00:00+00:00,7.877,5.612097,78.8202,0.0,0.0,6.3690495
2020-01-03 20:00:00+00:00,7.277,5.0836353,80.97081,0.0,0.0,5.6002855
2020-01-03 21:00:00+00:00,7.0769997,4.6672525,81.227745,0.0,0.0,6.8777895
2020-01-03 22:00:00+00:00,6.4769998,3.7563467,83.16989,0.0,0.0,8.669949
2020-01-03 23:00:00+00:00,6.3269997,3.2862139,82.27769,0.0,0.0,10.464797
2020-01-04 00:00:00+00:00,6.9769998,3.5949793,76.22398,0.0,0.0,12.218805
2020-01-04 01:00:00+00:00,6.377,3.3509188,78.59261,0.0,0.0,9.585739
2020-01-04 02:00:00+00:00,6.027,3.1638327,78.81828,0.0,0.0,8.0899935
2020-01-04 03:00:00+00:00,5.677,2.5314455,77.37449,0.0,0.0,9.290511
2020-01-04 04:00:00+00:00,5.427,2.3705149,76.2358,0.0,0.0,8.14587
2020-01-04 05:00:00+00:00,5.427,2.2223358,76.5091,0.0,0.0,9.220499
2020-01-04 06:00:00+00:00,5.2269998,1.8491001,76.75034,0.0,0.0,10.233123
2020-01-04 07:00:00+00:00,5.427,2.3048062,76.5091,0.0,0.0,8.654987
2020-01-04 08:00:00+00:00,6.027,2.7907195,74.987366,0.0,233.80988,9.793059
2020-01-04 09:00:00+00:00,7.627,4.4869747,72.65425,0.0,3600.0,10.495713
2020-01-04 10:00:00+00:00,10.077,7.490984,66.77201,0.0,3600.0,8.225035
2020-01-04 11:00:00+00:00,12.177,9.895046,63.38355,0.0,3600.0,7.928178
2020-01-04 12:00:00+00:00,13.627,11.972614,62.201122,0.0,3600.0,5.315336
2020-01-04 13:00:00+00:00,14.526999,13.106112,57.676273,0.0,3600.0,3.319036
2020-01-04 14:00:00+00:00,14.526999,12.34358,58.67754,0.0,3600.0,8.942214
2020-01-04 15:00:00+00:00,13.877,11.819555,67.11988,0.0,3600.0,10.315115
2020-01-04 16:00:00+00:00,12.526999,10.5687275,74.3029,0.0,3600.0,9.983106
2020-01-04 17:00:00+00:00,10.077,8.372822,82.75373,0.0,8.240193,6.87779
2020-01-04 18:00:00+00:00,9.877,7.2179537,73.57954,0.0,0.0,10.44
2020-01-04 19:00:00+00:00,7.777,3.6255312,69.411125,0.0,0.0,16.800856
2020-01-04 20:00:00+00:00,7.527,2.9416966,69.11354,0.0,0.0,19.406637
2020-01-04 21:00:00+00:00,7.627,2.9250565,69.38047,0.0,0.0,20.390114
2020-01-04 22:00:00+00:00,7.677,2.9690323,71.13643,0.0,0.0,20.929594
2020-01-04 23:00:00+00:00,7.777,3.222208,72.68227,0.0,0.0,20.390114
2020-01-05 00:00:00+00:00,8.277,3.4675345,67.092285,0.0,0.0,21.313093
2020-01-05 01:00:00+00:00,7.7269998,3.2729216,73.96731,0.0,0.0,19.95972
2020-01-05 02:00:00+00:00,7.627,3.2159262,75.26483,0.0,0.0,19.862083
2020-01-05 03:00:00+00:00,7.427,3.131804,78.47629,0.0,0.0,19.602652
2020-01-05 04:00:00+00:00,7.277,2.9509974,79.56353,0.0,0.0,19.881649
2020-01-05 05:00:00+00:00,6.9769998,2.5598335,80.645775,0.0,0.0,20.371038
2020-01-05 06:00:00+00:00,6.527,2.0384493,82.30355,0.0,0.0,20.65848
2020-01-05 07:00:00+00:00,6.427,1.890027,81.42566,0.0,0.0,20.65848
2020-01-05 08:00:00+00:00,6.277,2.0096169,79.9803,0.0,296.20795,18.289274
2020-01-05 09:00:00+00:00,7.377,3.178925,72.86523,0.0,3600.0,17.49615
2020-01-05 10:00:00+00:00,9.477,5.9290504,65.0173,0.0,3600.0,13.551501
2020-01-05 11:00:00+00:00,11.427,8.7138405,60.399586,0.0,3600.0,8.891343
2020-01-05 12:00:00+00:00,13.877,12.245695,55.74466,0.0,3600.0,3.096837
2020-01-05 13:00:00+00:00,14.927,13.422638,52.815857,0.0,3600.0,2.52
2020-01-05 14:00:00+00:00,14.727,12.920858,55.77039,0.0,3600.0,5.495161
2020-01-05 15:00:00+00:00,13.727,12.213953,64.615944,0.0,3600.0,5.3999996
2020-01-05 16:00:00+00:00,11.577,10.379447,78.82971,0.0,3600.0,4.68
2020-01-05 17:00:00+00:00,8.977,7.1094503,86.98841,0.0,37.774788,7.42159
2020-01-05 18:00:00+00:00,10.427,8.745057,80.842316,0.0,0.0,6.725354
2020-01-05 19:00:00+00:00,12.127,11.254575,75.50729,0.0,0.0,2.2768397
2020-01-05 20:00:00+00:00,7.5769997,5.668685,89.290405,0.0,0.0,6.12
2020-01-05 21:00:00+00:00,8.077,6.352806,88.41268,0.0,0.0,5.3999996
2020-01-05 22:00:00+00:00,7.427,5.5373945,90.20909,0.0,0.0,5.991594
2020-01-05 23:00:00+00:00,6.777,4.8496475,91.10438,0.0,0.0,5.495161
2020-01-06 00:00:00+00:00,7.527,5.1915684,85.9478,0.0,0.0,8.14587
2020-01-06 01:00:00+00:00,6.5769997,4.1348076,86.45075,0.0,0.0,7.653705
2020-01-06 02:00:00+00:00,6.177,3.3983688,84.60861,0.0,0.0,9.0
2020-01-06 03:00:00+00:00,5.8269997,2.623763,81.63299,0.0,0.0,10.799999
2020-01-06 04:00:00+00:00,5.677,2.3671722,80.46302,0.0,0.0,11.090103
2020-01-06 05:00:00+00:00,5.377,2.052187,80.70715,0.0,0.0,10.883676
2020-01-06 06:00:00+00:00,4.927,1.566587,82.0951,0.0,0.0,10.883676
2020-01-06 07:00:00+00:00,4.7269998,1.2641239,82.95172,0.0,0.0,11.525623
2020-01-06 08:00:00+00:00,4.877,1.3068852,82.08854,0.0,297.67764,12.261157
2020-01-06 09:00:00+00:00,6.877,3.5694628,78.11585,0.0,3600.0,12.031756
2020-01-06 10:00:00+00:00,9.677,6.910413,71.274124,0.0,3600.0,10.233123
2020-01-06 11:00:00+00:00,11.827,9.591854,66.68386,0.0,3600.0,8.209263
2020-01-06 12:00:00+00:00,13.177,11.53782,61.243893,0.0,3600.0,4.198285
2020-01-06 13:00:00+00:00,13.827,13.0249,63.759743,0.0,3600.0,0.35999998
2020-01-06 14:00:00+00:00,13.776999,12.660826,64.18641,0.0,3600.0,2.5959969
2020-01-06 15:00:00+00:00,13.526999,12.21451,65.46174,0.0,3600.0,4.0249224
2020-01-06 16:00:00+00:00,11.127,9.777239,82.60318,0.0,3600.0,6.162207
2020-01-06 17:00:00+00:00,8.977,6.8546267,83.47461,0.0,42.24195,8.209263
2020-01-06 18:00:00+00:00,7.7269998,5.4837894,89.30254,0.0,0.0,8.647496
2020-01-06 19:00:00+00:00,7.677,5.770918,91.165375,0.0,0.0,6.725354
2020-01-06 20:00:00+00:00,8.027,6.2294464,90.25361,0.0,0.0,6.297428
2020-01-06 21:00:00+00:00,7.277,4.9392223,87.42787,0.0,0.0,8.161764
2020-01-06 22:00:00+00:00,6.377,3.340033,86.12831,0.0,0.0,11.384198
2020-01-06 23:00:00+00:00,5.8269997,2.6164198,87.29016,0.0,0.0,12.096214
2020-01-07 00:00:00+00:00,6.427,2.9502368,85.832344,0.0,0.0,14.4
2020-01-07 01:00:00+00:00,5.777,2.7634015,88.52004,0.0,0.0,10.948973
2020-01-07 02:00:00+00:00,5.377,2.2014656,89.42396,0.0,0.0,11.720751
2020-01-07 03:00:00+00:00,5.027,1.457696,89.71132,0.0,0.0,14.021525
2020-01-07 04:00:00+00:00,4.877,1.1979485,89.38347,0.0,0.0,14.512064
2020-01-07 05:00:00+00:00,4.8269997,0.9593258,88.4369,0.0,0.0,15.546833
2020-01-07 06:00:00+00:00,4.7269998,0.6305208,88.115654,0.0,0.0,16.92383
2020-01-07 07:00:00+00:00,4.5769997,0.7319336,88.41486,0.0,0.0,15.072783
2020-01-07 08:00:00+00:00,4.9769998,1.1811037,86.2873,0.0,236.92192,14.799459
2020-01-07 09:00:00+00:00,6.677,3.04281,79.47548,0.0,3600.0,14.336861
2020-01-07 10:00:00+00:00,8.776999,5.692646,74.154785,0.0,3600.0,11.988594
2020-01-07 11:00:00+00:00,10.677,8.197912,70.72753,0.0,3600.0,9.504272
2020-01-07 12:00:00+00:00,11.727,8.992648,66.66239,0.0,3600.0,11.480557
2020-01-07 13:00:00+00:00,12.927,10.514626,63.336353,0.0,3600.0,9.885262
2020-01-07 14:00:00+00:00,13.577,11.453181,62.403725,0.0,3600.0,8.534353
2020-01-07 15:00:00+00:00,13.227,11.134835,64.50437,0.0,3600.0,8.557102
2020-01-07 16:00:00+00:00,11.177,9.631253,74.57628,0.0,3600.0,5.0528407
2020-01-07 17:00:00+00:00,8.427,6.2873707,81.12788,0.0,87.11935,6.87779
2020-01-07 18:00:00+00:00,8.027,5.890029,82.49581,0.0,0.0,6.638072
2020-01-07 19:00:00+00:00,7.2269998,4.757126,82.105934,0.0,0.0,7.7043357
2020-01-07 20:00:00+00:00,6.527,4.0483227,83.468704,0.0,0.0,7.145796
2020-01-07 21:00:00+00:00,6.027,3.4605713,83.70233,0.0,0.0,7.145796
2020-01-07 22:00:00+00:00,5.627,2.9122558,82.478386,0.0,0.0,7.386582
2020-01-07 23:00:00+00:00,5.4769998,2.6616898,81.29683,0.0,0.0,7.6367526
2020-01-08 00:00:00+00:00,5.927,2.396052,75.238106,0.0,0.0,11.753876
2020-01-08 01:00:00+00:00,5.177,2.0000677,77.29389,0.0,0.0,8.913181
2020-01-08 02:00:00+00:00,4.7269998,1.9044418,78.33824,0.0,0.0,6.193674
2020-01-08 03:00:00+00:00,3.977,1.545177,87.11123,0.0,0.0,4.39436
2020-01-08 04:00:00+00:00,4.377,1.990345,86.84093,0.0,0.0,4.510787
2020-01-08 05:00:00+00:00,5.777,2.7727714,74.14335,0.0,0.0,7.729527
2020-01-08 06:00:00+00:00,6.4769998,3.4036436,72.17988,0.0,0.0,8.557102
2020-01-08 07:00:00+00:00,6.5769997,4.1177654,79.74169,0.0,0.0,6.2145634
2020-01-08 08:00:00+00:00,8.327,6.060651,76.44774,0.0,175.21788,6.379216
2020-01-08 09:00:00+00:00,10.077,7.3997755,73.360825,0.0,3600.0,10.787993
2020-01-08 10:00:00+00:00,11.977,9.189074,71.71315,0.0,3600.0,13.896187
2020-01-08 11:00:00+00:00,13.827,12.3652935,68.028404,0.0,3600.0,6.489992
2020-01-08 12:00:00+00:00,14.427,13.469339,67.46361,0.0,3600.0,3.8268526
2020-01-08 13:00:00+00:00,15.427,14.549627,62.830772,0.0,3600.0,3.096837
2020-01-08 14:00:00+00:00,15.577,14.770435,63.07819,0.0,3600.0,2.968636
2020-01-08 15:00:00+00:00,14.427,12.936888,72.901115,0.0,3600.0,9.605998
2020-01-08 16:00:00+00:00,12.526999,11.567486,81.399055,0.0,3600.0,5.5887027
2020-01-08 17:00:00+00:00,12.677,11.934633,77.671524,0.0,94.98561,3.0758414
2020-01-08 18:00:00+00:00,11.227,10.404661,82.05747,0.0,0.0,2.5455842
2020-01-08 19:00:00+00:00,8.177,6.688905,89.95514,0.0,0.0,4.3349743
2020-01-08 20:00:00+00:00,7.927,6.3564825,90.2462,0.0,0.0,4.5820518
2020-01-08 21:00:00+00:00,7.927,6.3963223,89.31869,0.0,0.0,4.072935
2020-01-08 22:00:00+00:00,7.527,5.8206816,88.97818,0.0,0.0,4.5820518
2020-01-08 23:00:00+00:00,6.877,4.916793,88.923904,0.0,0.0,5.3517847
2020-01-09 00:00:00+00:00,7.527,5.5400553,86.54648,0.0,0.0,5.904439
2020-01-09 01:00:00+00:00,6.777,4.467082,87.99175,0.0,0.0,7.386582
2020-01-09 02:00:00+00:00,6.277,3.983817,90.4377,0.0,0.0,7.127636
2020-01-09 03:00:00+00:00,5.927,3.4311266,91.04618,0.0,0.0,8.161764
2020-01-09 04:00:00+00:00,5.7269998,3.0136967,90.08132,0.0,0.0,9.1641035
2020-01-09 05:00:00+00:00,5.527,2.8826303,88.80988,0.0,0.0,8.14587
2020-01-09 06:00:00+00:00,5.527,2.9191551,88.80988,0.0,0.0,7.8954163
2020-01-09 07:00:00+00:00,5.527,3.103846,89.122475,0.0,0.0,6.696387
2020-01-09 08:00:00+00:00,6.177,3.9070368,87.629974,0.0,241.43123,6.193674
2020-01-09 09:00:00+00:00,8.427,6.2922792,80.56646,0.0,3600.0,6.696387
2020-01-09 10:00:00+00:00,10.877,9.412038,78.189156,0.0,3600.0,5.154415
2020-01-09 11:00:00+00:00,12.677,11.423592,78.197365,0.0,3600.0,6.763786
2020-01-09 12:00:00+00:00,13.276999,11.233976,73.932,0.0,3600.0,11.720751
2020-01-09 13:00:00+00:00,13.477,10.99009,72.974915,0.0,3600.0,14.76439
2020-01-09 14:00:00+00:00,13.227,10.565994,75.18197,0.0,3600.0,16.323528
2020-01-09 15:00:00+00:00,12.877,10.250603,77.70243,0.0,3600.0,16.363178
2020-01-09 16:00:00+00:00,12.077,9.691561,81.61426,0.0,3600.0,14.618837
2020-01-09 17:00:00+00:00,11.026999,8.791054,85.72517,0.0,154.403,13.044722
2020-01-09 18:00:00+00:00,10.827,8.645877,85.99474,0.0,0.0,12.397806
2020-01-09 19:00:00+00:00,10.677,8.609976,86.56349,0.0,0.0,11.525623
2020-01-09 20:00:00+00:00,10.677,8.965201,87.44632,0.0,0.0,9.360001
2020-01-09 21:00:00+00:00,10.127,8.509007,88.5891,0.0,0.0,8.089993
2020-01-09 22:00:00+00:00,9.627,8.037533,89.454544,0.0,0.0,7.2805495
2020-01-09 23:00:00+00:00,9.677,8.043778,89.76292,0.0,0.0,7.754637
2020-01-10 00:00:00+00:00,10.327,8.937985,87.413765,0.0,0.0,6.519877
2020-01-10 01:00:00+00:00,9.276999,7.756856,88.81898,0.0,0.0,6.0347
2020-01-10 02:00:00+00:00,10.077,8.808455,85.62548,0.0,0.0,4.73506
2020-01-10 03:00:00+00:00,10.227,8.680882,86.81319,0.1,0.0,7.24486
2020-01-10 04:00:00+00:00,10.177,8.83128,89.195526,0.5,0.0,6.489992
2020-01-10 05:00:00+00:00,10.077,8.78861,91.63415,1.3,0.0,6.638072
2020-01-10 06:00:00+00:00,10.077,8.675621,91.63415,1.8,0.0,7.4128532
2020-01-10 07:00:00+00:00,10.276999,7.939151,91.64681,1.4,0.0,14.20062
2020-01-10 08:00:00+00:00,10.877,8.441186,91.071045,2.5,0.0,15.807239
2020-01-10 09:00:00+00:00,10.776999,7.440508,91.06431,3.9,0.0,21.794127
2020-01-10 10:00:00+00:00,10.776999,8.378765,89.243866,3.0,0.0,14.799459
2020-01-10 11:00:00+00:00,10.727,10.100723,89.84327,3.3,0.0,2.7416782
2020-01-10 12:00:00+00:00,10.377,7.371504,82.228065,1.4,0.0,16.135872
2020-01-10 13:00:00+00:00,10.127,7.5929193,83.32721,1.4,0.0,12.819235
2020-01-10 14:00:00+00:00,11.177,9.365767,80.39589,0.2,0.0,8.714677
2020-01-10 15:00:00+00:00,12.077,11.00122,75.756134,0.0,3600.0,3.671294
2020-01-10 16:00:00+00:00,10.677,9.415804,83.6773,0.0,3600.0,5.1165614
2020-01-10 17:00:00+00:00,11.727,9.990354,71.17547,0.0,0.0,6.12
2020-01-10 18:00:00+00:00,9.727,7.495963,74.84027,0.0,0.0,7.653705
2020-01-10 19:00:00+00:00,7.427,5.0763884,83.86936,0.0,0.0,7.5942082
2020-01-10 20:00:00+00:00,8.077,5.7158527,83.07707,0.0,0.0,8.39657
2020-01-10 21:00:00+00:00,7.8269997,5.4501867,83.33545,0.0,0.0,8.209263
2020-01-10 22:00:00+00:00,7.7269998,5.022708,83.32326,0.0,0.0,10.308831
2020-01-10 23:00:00+00:00,7.4769998,4.637596,84.167885,0.0,0.0,11.090103
2020-01-11 00:00:00+00:00,7.8269997,5.380439,82.18375,0.0,0.0,8.39657
2020-01-11 01:00:00+00:00,6.277,4.3512287,89.496254,0.0,0.0,4.39436
2020-01-11 02:00:00+00:00,6.527,3.9571075,87.35691,0.0,0.0,8.669949
2020-01-11 03:00:00+00:00,5.627,2.2051654,87.27099,0.0,0.0,13.276144
2020-01-11 04:00:00+00:00,5.3269997,1.554205,82.43977,0.0,0.0,14.264361
2020-01-11 05:00:00+00:00,5.627,1.9893012,80.45594,0.0,0.0,13.276144
2020-01-11 06:00:00+00:00,5.627,2.2285433,81.60617,0.0,0.0,11.885453
2020-01-11 07:00:00+00:00,5.177,1.6476498,83.30349,0.0,0.0,12.594856
2020-01-11 08:00:00+00:00,5.5769997,1.7376738,80.73515,0.0,314.87155,14.658676
2020-01-11 09:00:00+00:00,6.927,3.0462809,74.87816,0.0,3600.0,15.256526
2020-01-11 10:00:00+00:00,8.327,4.9544277,70.51266,0.0,3600.0,12.413476
2020-01-11 11:00:00+00:00,9.477,6.5484247,65.941505,0.0,3600.0,9.565437
2020-01-11 12:00:00+00:00,10.127,7.453165,61.155777,0.0,3600.0,7.2359104
2020-01-11 13:00:00+00:00,10.877,9.085661,56.950886,0.0,3600.0,0.8049845
2020-01-11 14:00:00+00:00,11.177,9.314131,56.425243,0.0,3600.0,1.484318
2020-01-11 15:00:00+00:00,11.127,9.168966,57.827454,0.0,3600.0,2.52
2020-01-11 16:00:00+00:00,11.026999,8.911201,55.00159,0.0,3600.0,2.5959969
2020-01-11 17:00:00+00:00,10.577,8.403262,56.87377,0.0,301.76584,3.0547013
2020-01-11 18:00:00+00:00,8.227,5.8847027,70.24417,0.0,0.0,5.154415
2020-01-11 19:00:00+00:00,5.427,2.705175,85.12257,0.0,0.0,7.754637
2020-01-11 20:00:00+00:00,5.927,3.5216832,86.08159,0.0,0.0,6.439876
2020-01-11 21:00:00+00:00,5.7269998,3.2561631,85.4565,0.0,0.0,6.489992
2020-01-11 22:00:00+00:00,5.3269997,2.5103765,83.32197,0.0,0.0,7.8954163
2020-01-11 23:00:00+00:00,4.877,1.6869783,79.77687,0.0,0.0,9.178235
2020-01-12 00:00:00+00:00,4.8269997,0.98197556,79.200554,0.0,0.0,13.493999
2020-01-12 01:00:00+00:00,3.8270001,0.63678837,85.86046,0.0,0.0,9.178235
2020-01-12 02:00:00+00:00,3.8270001,0.4732561,85.24826,0.0,0.0,10.182337
2020-01-12 03:00:00+00:00,3.8270001,0.43197346,84.03544,0.0,0.0,10.233123
2020-01-12 04:00:00+00:00,3.627,0.23873806,84.01161,0.0,0.0,9.957108
2020-01-12 05:00:00+00:00,3.2770002,-0.21839619,84.881355,0.0,0.0,10.464797
2020-01-12 06:00:00+00:00,3.227,-0.51627874,83.66177,0.0,0.0,11.885453
2020-01-12 07:00:00+00:00,3.377,-0.41423035,81.00746,0.0,0.0,11.885453
2020-01-12 08:00:00+00:00,3.927,0.041090965,77.650185,0.0,388.83246,12.4811535
2020-01-12 09:00:00+00:00,6.3269997,2.6937618,71.63685,0.0,3600.0,12.10157
2020-01-12 10:00:00+00:00,9.377,6.426749,66.62059,0.0,3600.0,9.779817
2020-01-12 11:00:00+00:00,11.276999,8.891922,64.96435,0.0,3600.0,7.9036193
2020-01-12 12:00:00+00:00,11.677,9.783275,65.279686,0.0,3600.0,5.1919937
2020-01-12 13:00:00+00:00,12.427,10.753108,62.350983,0.0,3600.0,3.7585104
2020-01-12 14:00:00+00:00,12.827,11.140134,59.07261,0.0,3600.0,3.2599385
2020-01-12 15:00:00+00:00,12.877,11.336878,57.060684,0.0,3600.0,1.609969
2020-01-12 16:00:00+00:00,12.727,11.023405,55.641514,0.0,3600.0,2.0364676
2020-01-12 17:00:00+00:00,11.377,9.336664,62.32202,0.0,388.91077,4.829907
2020-01-12 18:00:00+00:00,7.927,5.3518763,78.55257,0.0,0.0,8.4963045
2020-01-12 19:00:00+00:00,6.927,4.3606997,84.103676,0.0,0.0,8.435069
2020-01-12 20:00:00+00:00,4.7269998,2.170405,92.2545,0.0,0.0,7.208994
2020-01-12 21:00:00+00:00,5.027,2.5871568,86.90534,0.0,0.0,5.692099
2020-01-12 22:00:00+00:00,4.4769998,1.5172167,83.51449,0.0,0.0,7.8954163
2020-01-12 23:00:00+00:00,4.2269998,1.2536926,84.685776,0.0,0.0,7.928177
2020-01-13 00:00:00+00:00,4.7269998,0.900332,76.39237,0.0,0.0,12.682018
2020-01-13 01:00:00+00:00,3.677,0.02047348,78.4575,0.0,0.0,10.799999
2020-01-13 02:00:00+00:00,3.477,-0.056357384,79.85881,0.0,0.0,10.009036
2020-01-13 03:00:00+00:00,3.477,0.017373562,79.57048,0.0,0.0,9.449572
2020-01-13 04:00:00+00:00,3.227,-0.4621663,79.245445,0.0,0.0,10.703569
2020-01-13 05:00:00+00:00,3.0270002,-0.8621917,78.35616,0.0,0.0,11.709688
2020-01-13 06:00:00+00:00,2.877,-1.0955241,78.90504,0.0,0.0,12.229406
2020-01-13 07:00:00+00:00,2.8270001,-1.434787,79.473625,0.0,0.0,14.264361
2020-01-13 08:00:00+00:00,3.177,-1.0824621,80.39527,0.0,255.1033,14.773164
2020-01-13 09:00:00+00:00,4.777,0.7195816,76.12636,0.0,3600.0,14.264361
2020-01-13 10:00:00+00:00,7.027,3.6924057,70.5047,0.0,3600.0,10.587918
2020-01-13 11:00:00+00:00,9.077,6.396903,65.853294,0.0,3600.0,7.342588
2020-01-13 12:00:00+00:00,10.127,7.2261324,62.24636,0.0,3600.0,9.114471
2020-01-13 13:00:00+00:00,10.776999,7.8097878,61.09655,0.0,3600.0,10.028439
2020-01-13 14:00:00+00:00,10.977,7.849698,63.328114,0.0,3600.0,12.074766
2020-01-13 15:00:00+00:00,10.977,7.7739296,66.50077,0.0,3600.0,13.584932
2020-01-13 16:00:00+00:00,10.427,7.3637714,72.16476,0.0,3274.6875,13.584932
